Time,Amount,Age,Location,TransactionType,Class,JobArea,ItemCategory
10647.700984616326,48.7,27,OH,In-Store,0,Education,Groceries
55702.74441163213,49.24,43,OH,Online,0,Engineering,Electronics
42301.41805469824,11.85,59,PA,Online,0,Finance,Restaurants
22711.85863657442,33.31,52,NY,Online,0,Tech Support,Groceries
91835.40917191196,2.87,30,CA,In-Store,0,Hospitality,Restaurants
58473.671438531484,22.31,27,NC,Online,0,Education,Toys
101732.04312147343,15.22,74,PA,Online,0,Hospitality,Clothing
113075.09822925962,6.1,43,PA,Online,0,Retail,Gas
14078.689524796358,118.22,20,TX,Online,0,Finance,Groceries
115524.86891569669,0.49,55,FL,Online,0,Engineering,Groceries
22679.114863516574,32.16,78,MI,Online,0,Retail,Furniture
24924.67564920829,71.66,41,GA,In-Store,0,Tech Support,Electronics
108833.00908631748,11.45,19,OH,Online,0,Tech Support,Clothing
35738.13193345087,262.51,56,IL,In-Store,0,Hospitality,Electronics
19689.742560017123,116.82,69,OH,Online,0,Healthcare,Restaurants
258597.47595825794,105.11,72,GA,Online,1,Engineering,Pharmacy
113843.79685750582,4.5,32,MI,Online,1,Tech Support,Clothing
124082.17825550874,41.47,71,OH,In-Store,0,Finance,Gas
29892.612758368083,73.91,48,TX,Online,0,Engineering,Groceries
167814.8767932398,60.03,61,PA,Online,0,Logistics,Pharmacy
81893.58683606255,41.67,42,IL,Online,0,Logistics,Groceries
150898.35283632102,117.88,35,NC,Online,0,Education,Gas
147271.19749479616,11.92,37,NC,Online,0,Retail,Toys
59063.33027449452,139.33,49,TX,In-Store,0,Finance,Restaurants
132785.31986912194,6.3,58,NY,Online,0,Logistics,Furniture
104425.28333112728,77.8,48,NC,Online,0,Engineering,Restaurants
45368.67974745604,0.17,32,IL,Online,0,Finance,Toys
153067.2963054195,20.07,36,PA,In-Store,0,Hospitality,Gas
49972.57665970228,17.46,54,GA,In-Store,0,Education,Toys
14748.42264398966,44.27,40,NY,In-Store,0,Education,Toys
141215.9961947701,94.57,52,NC,Online,0,Healthcare,Toys
61035.16416813482,10.18,20,GA,Online,0,Retail,Electronics
82689.7023220935,27.25,59,GA,In-Store,0,Retail,Clothing
160742.01361506988,75.06,77,MI,Online,0,Finance,Toys
160314.46267543038,75.28,35,MI,In-Store,0,Retail,Pharmacy
3123.842893727812,9.44,63,NC,Online,0,Education,Pharmacy
84252.3022667608,193.76,24,FL,Online,0,Tech Support,Electronics
24104.539120672827,1.45,51,PA,In-Store,0,Finance,Electronics
138138.11693148257,69.69,48,TX,Online,0,Healthcare,Clothing
138682.4972806013,129.34,65,MI,Online,0,Finance,Pharmacy
233876.99071475273,14.39,32,TX,Online,0,Retail,Pharmacy
47186.63596330198,24.48,57,IL,Online,0,Hospitality,Furniture
198008.9426897076,31.45,52,PA,In-Store,0,Retail,Pharmacy
23334.590018398598,8.0,34,NY,In-Store,0,Retail,Pharmacy
78589.97826368615,27.93,31,GA,Online,0,Retail,Groceries
226689.8762505642,11.2,78,MI,In-Store,0,Healthcare,Clothing
9030.161540624908,182.95,55,NC,Online,0,Education,Furniture
157217.52513578002,19.81,25,NC,Online,1,Logistics,Gas
32493.50079934218,19.93,57,NY,In-Store,0,Finance,Pharmacy
53986.17455776069,26.21,59,NC,Online,0,Retail,Toys
81061.72606902159,13.94,45,NY,In-Store,0,Healthcare,Gas
96389.58972708308,42.59,65,IL,In-Store,0,Education,Electronics
172591.4193089451,111.52,56,OH,Online,0,Engineering,Pharmacy
164153.29258659892,85.51,75,MI,Online,0,Tech Support,Electronics
122333.38445396548,5.68,18,NY,In-Store,0,Education,Toys
103215.578975547,14.46,61,GA,Online,0,Engineering,Clothing
168973.11823710788,54.62,78,NC,Online,0,Retail,Restaurants
16403.117777807995,34.4,23,CA,Online,0,Education,Groceries
7755.439646485675,57.87,57,TX,Online,0,Engineering,Toys
70984.3063679329,47.47,58,FL,In-Store,0,Finance,Gas
39334.902189591,73.84,75,MI,Online,0,Logistics,Restaurants
2.0104857272691845,1.99,50,OH,Online,0,Finance,Gas
108063.72951749858,12.96,62,GA,Online,0,Education,Clothing
3882.696477716287,12.09,40,NY,In-Store,0,Hospitality,Gas
145400.7905204391,53.86,34,OH,Online,0,Finance,Restaurants
155038.88297433488,17.92,74,MI,In-Store,0,Tech Support,Restaurants
139595.7787674495,47.06,64,IL,In-Store,0,Logistics,Electronics
97232.61700063804,57.71,34,OH,In-Store,0,Engineering,Groceries
68097.65446253351,37.37,52,NC,Online,0,Engineering,Furniture
200345.37100466562,65.82,72,FL,In-Store,0,Hospitality,Restaurants
158541.5536932079,53.45,71,FL,Online,0,Engineering,Restaurants
170689.33789313253,51.02,73,NC,In-Store,0,Education,Pharmacy
3775.111831215672,58.78,46,GA,Online,0,Retail,Toys
38525.76147877982,31.53,39,NC,In-Store,0,Engineering,Furniture
44217.69744476088,47.27,28,NY,Online,0,Finance,Groceries
185306.45769746669,39.66,32,OH,In-Store,0,Hospitality,Electronics
113382.04467123802,6.21,40,FL,Online,0,Retail,Restaurants
94963.6625525399,56.38,66,OH,Online,0,Tech Support,Groceries
180486.24122014918,15.51,64,FL,In-Store,0,Hospitality,Furniture
151971.153438855,80.57,61,MI,In-Store,0,Education,Furniture
29334.16599912704,52.85,62,TX,In-Store,0,Hospitality,Groceries
37099.44935366782,14.44,18,NC,In-Store,0,Education,Toys
252032.1474643886,6.59,73,OH,Online,0,Education,Clothing
51733.44697628418,18.03,46,GA,In-Store,0,Engineering,Restaurants
131501.83385368317,146.68,78,FL,Online,0,Hospitality,Toys
115075.67029870422,68.17,35,MI,Online,0,Retail,Electronics
67069.39639718868,225.67,43,NY,Online,0,Hospitality,Furniture
62832.05842004303,74.52,43,NC,In-Store,0,Engineering,Gas
121212.3545176138,14.28,29,NC,Online,0,Logistics,Pharmacy
53303.31904138284,1.85,42,TX,In-Store,0,Engineering,Pharmacy
59649.21362779957,2.8,78,NY,In-Store,0,Education,Toys
70142.29219459425,31.01,59,NC,In-Store,0,Tech Support,Restaurants
138959.8096292152,177.54,36,TX,Online,0,Education,Gas
26723.38264611234,17.0,36,NY,In-Store,0,Tech Support,Gas
140725.54149161727,27.23,60,OH,Online,0,Tech Support,Clothing
118879.97877251291,59.6,48,IL,In-Store,0,Tech Support,Clothing
109951.14596761408,9.3,21,PA,Online,0,Tech Support,Pharmacy
76556.22445514063,64.37,29,OH,Online,0,Tech Support,Groceries
49110.976274646855,23.29,78,IL,Online,0,Finance,Groceries
113325.82859417348,128.0,51,GA,In-Store,0,Healthcare,Clothing
24314.987982802297,26.67,65,NC,In-Store,1,Finance,Groceries
103867.08457994768,29.46,55,MI,Online,1,Tech Support,Electronics
14403.204062262752,13.94,36,OH,Online,0,Logistics,Gas
140680.91847015277,17.64,43,NY,In-Store,0,Hospitality,Groceries
67259.02550834104,160.85,18,FL,In-Store,0,Education,Electronics
2395.3770857422287,37.21,39,FL,In-Store,0,Healthcare,Restaurants
81028.78876967538,52.12,70,MI,Online,0,Retail,Toys
154957.80382405827,32.85,48,TX,In-Store,0,Hospitality,Groceries
92970.32348688244,1.51,61,NC,In-Store,0,Finance,Groceries
154162.44090074688,9.64,51,NC,In-Store,0,Education,Restaurants
19076.12367838856,22.94,63,TX,In-Store,0,Finance,Gas
143429.64773093132,15.57,66,FL,In-Store,0,Healthcare,Gas
203525.43043647512,29.57,36,CA,Online,0,Healthcare,Groceries
3822.9497042107255,46.63,43,NC,In-Store,0,Tech Support,Toys
56171.83137750973,48.32,28,IL,In-Store,0,Retail,Toys
171618.69408770508,46.39,75,CA,In-Store,0,Finance,Furniture
45354.25547675694,2.77,68,MI,In-Store,0,Hospitality,Pharmacy
60581.53016177996,2.38,73,NY,In-Store,0,Engineering,Electronics
66206.33768151316,97.86,24,MI,In-Store,0,Retail,Electronics
237064.12414116063,25.0,33,OH,In-Store,0,Engineering,Toys
26754.38425688599,91.43,55,MI,In-Store,0,Tech Support,Furniture
98834.91396790782,17.97,30,TX,In-Store,0,Healthcare,Electronics
28733.76612105052,40.72,78,CA,In-Store,0,Tech Support,Toys
169065.1715959497,10.71,60,NY,Online,0,Tech Support,Pharmacy
72125.81838647676,29.4,70,FL,Online,0,Finance,Pharmacy
108302.97862811484,124.34,34,CA,Online,0,Healthcare,Electronics
34375.065948582625,17.46,53,FL,Online,0,Healthcare,Groceries
141044.17280189187,3.98,48,GA,Online,0,Logistics,Groceries
259050.15887090948,25.58,25,GA,In-Store,0,Education,Gas
82510.19967344207,11.88,75,OH,Online,0,Finance,Clothing
71602.99975598988,54.62,34,GA,Online,0,Tech Support,Toys
8571.90096279062,35.82,58,TX,In-Store,0,Logistics,Groceries
61686.56381218512,109.93,54,OH,Online,0,Hospitality,Toys
94587.09839148306,67.75,54,OH,Online,0,Hospitality,Groceries
70399.63093444107,48.72,71,CA,In-Store,0,Hospitality,Restaurants
87727.92047066691,20.56,40,CA,In-Store,0,Engineering,Restaurants
49600.18941262493,4.49,65,FL,Online,0,Education,Restaurants
27838.846269999212,35.36,44,GA,Online,0,Finance,Restaurants
43599.50099764192,33.52,30,OH,In-Store,0,Tech Support,Clothing
11626.781112837714,47.83,32,OH,In-Store,0,Hospitality,Gas
119779.6654518646,61.67,74,FL,Online,0,Engineering,Pharmacy
76822.30098479724,98.56,79,NC,Online,0,Hospitality,Electronics
7013.211056875311,88.43,48,MI,In-Store,0,Tech Support,Groceries
94892.08583372275,29.84,21,OH,Online,0,Retail,Toys
114457.8573929238,23.08,78,GA,Online,0,Education,Furniture
52380.57990735278,43.42,30,NC,In-Store,0,Engineering,Furniture
162402.9909604085,46.59,39,MI,In-Store,0,Tech Support,Electronics
135650.85877504342,5.85,49,NC,In-Store,0,Engineering,Toys
31609.08160624824,94.9,76,PA,Online,0,Education,Electronics
155491.20213476068,90.61,28,FL,Online,0,Healthcare,Furniture
110483.9655337916,25.18,22,FL,Online,0,Healthcare,Groceries
120445.77588554296,24.73,19,TX,Online,0,Hospitality,Pharmacy
164264.9149908097,13.55,51,IL,Online,0,Tech Support,Restaurants
160467.3611335401,154.12,62,GA,Online,0,Logistics,Furniture
135429.96978580084,124.63,40,OH,In-Store,0,Tech Support,Gas
111413.96235476804,7.94,52,TX,Online,0,Tech Support,Electronics
152363.44414429239,20.4,36,TX,Online,0,Tech Support,Clothing
242509.27905295696,17.54,56,GA,Online,0,Finance,Gas
29993.266509368787,7.17,70,CA,Online,0,Education,Pharmacy
101059.35033178025,21.31,43,FL,In-Store,0,Tech Support,Restaurants
136702.0231465876,99.63,36,NC,In-Store,0,Logistics,Electronics
77596.79299743426,8.44,22,NY,Online,0,Retail,Groceries
189047.6353315946,44.29,35,NY,In-Store,0,Hospitality,Pharmacy
31507.519722316338,12.7,49,IL,In-Store,0,Healthcare,Clothing
177252.54217939262,58.72,55,FL,Online,0,Hospitality,Clothing
101300.51497250255,20.7,63,OH,In-Store,0,Engineering,Toys
101746.41468299535,168.61,48,TX,Online,0,Retail,Groceries
101336.9911302169,15.1,51,TX,In-Store,0,Hospitality,Clothing
53924.666915869166,75.53,18,OH,Online,0,Healthcare,Groceries
71613.47159430392,6.67,25,MI,Online,0,Hospitality,Groceries
132210.41903420503,51.48,72,TX,In-Store,0,Finance,Restaurants
141816.29658049947,52.88,74,FL,In-Store,0,Logistics,Toys
58730.39373912183,46.89,54,IL,Online,0,Healthcare,Furniture
11828.2382034077,7.91,54,PA,In-Store,0,Retail,Clothing
165081.8338278788,12.5,66,MI,In-Store,0,Hospitality,Gas
95481.78460823896,48.29,23,MI,Online,0,Finance,Groceries
63354.99457666768,44.88,32,CA,In-Store,0,Engineering,Groceries
62393.71271173123,24.58,38,TX,In-Store,0,Hospitality,Electronics
76428.36958195618,36.76,29,IL,Online,0,Logistics,Clothing
57908.53801597972,90.03,43,IL,In-Store,0,Healthcare,Furniture
172279.95888600883,6.94,30,NY,In-Store,0,Finance,Pharmacy
5387.944904138135,30.89,49,OH,Online,1,Education,Electronics
208065.18089074438,13.44,32,FL,Online,0,Healthcare,Clothing
161007.04271799067,120.63,25,GA,Online,0,Education,Gas
188666.7272060169,18.07,27,OH,Online,1,Healthcare,Toys
82857.31512894094,81.76,48,PA,In-Store,0,Hospitality,Pharmacy
27243.825430505694,77.12,46,TX,Online,0,Hospitality,Groceries
64475.58846338788,9.44,42,MI,Online,0,Finance,Pharmacy
134676.70612257696,36.64,25,GA,In-Store,0,Retail,Restaurants
126719.0626262738,73.45,46,MI,In-Store,0,Hospitality,Clothing
158643.62822001323,0.63,28,PA,In-Store,0,Hospitality,Furniture
97635.800366038,97.0,36,NC,In-Store,0,Finance,Restaurants
239978.29276503518,44.31,34,MI,Online,0,Hospitality,Clothing
33089.40545612304,17.29,25,OH,Online,0,Education,Groceries
137879.5667816265,67.88,41,PA,In-Store,0,Retail,Gas
7447.698826270397,43.3,40,CA,Online,0,Engineering,Electronics
234291.9657357881,14.31,58,NC,Online,1,Hospitality,Groceries
16315.585515731109,38.54,67,FL,Online,0,Education,Clothing
40678.37259981581,6.76,41,FL,In-Store,0,Hospitality,Gas
57303.39152583371,20.23,35,TX,Online,0,Healthcare,Toys
127508.5872050288,13.87,30,NY,Online,0,Education,Furniture
130796.95883794798,39.11,45,CA,Online,0,Healthcare,Groceries
51235.28180040256,34.89,24,IL,In-Store,0,Hospitality,Groceries
67704.92258984727,5.58,77,OH,Online,0,Hospitality,Electronics
133656.1561186446,2.27,56,PA,Online,0,Tech Support,Restaurants
137712.52869390362,67.56,65,IL,In-Store,0,Tech Support,Clothing
164262.6373128983,265.44,48,MI,Online,0,Retail,Furniture
73822.12697805134,27.58,65,NC,Online,1,Finance,Toys
130683.09425809895,33.4,38,GA,In-Store,0,Healthcare,Clothing
77192.27031027232,156.78,76,IL,Online,0,Healthcare,Groceries
183537.24828918598,16.94,24,IL,In-Store,1,Tech Support,Electronics
102381.06134619586,135.65,47,NY,Online,0,Healthcare,Furniture
171558.74977903935,57.63,24,NC,In-Store,0,Logistics,Pharmacy
141640.18608046332,20.36,29,CA,In-Store,0,Retail,Gas
38890.258681936066,5.21,26,TX,Online,0,Engineering,Groceries
8980.637814974432,39.76,21,IL,In-Store,0,Healthcare,Restaurants
100709.021102427,96.76,73,FL,In-Store,0,Engineering,Clothing
90774.99609708466,47.11,30,IL,Online,0,Education,Gas
6735.626610243336,49.3,53,MI,Online,0,Education,Furniture
229818.52866673132,7.86,23,OH,Online,1,Healthcare,Groceries
176469.2159742395,28.34,37,CA,Online,0,Logistics,Restaurants
147206.2433708822,38.45,24,GA,Online,0,Retail,Electronics
72394.17814439574,8.13,74,MI,Online,0,Education,Restaurants
200548.40096922155,37.89,42,CA,Online,0,Logistics,Toys
18567.455494275324,24.88,22,FL,In-Store,0,Education,Gas
72063.33003093094,16.13,70,FL,In-Store,0,Education,Pharmacy
100855.7761278307,37.61,78,TX,In-Store,0,Healthcare,Furniture
11295.27202712577,29.8,22,OH,Online,0,Healthcare,Toys
170411.35057062245,2.74,30,CA,In-Store,0,Healthcare,Toys
37956.2564451691,60.45,20,OH,In-Store,0,Logistics,Groceries
255221.15911369323,10.82,53,IL,Online,0,Education,Pharmacy
3177.9089074022518,117.39,65,GA,In-Store,0,Finance,Restaurants
55177.95686769344,86.28,64,FL,In-Store,0,Healthcare,Toys
126995.18642983772,32.86,39,FL,Online,0,Finance,Clothing
27859.038437491963,1.82,22,NY,In-Store,0,Retail,Gas
13338.005223133663,1.61,74,GA,Online,0,Finance,Furniture
12301.39845392757,299.85,34,FL,In-Store,0,Tech Support,Groceries
150603.09362636425,113.38,75,PA,In-Store,0,Retail,Electronics
186012.0670686943,29.54,63,CA,Online,0,Finance,Electronics
176901.2229317361,29.04,66,MI,Online,0,Engineering,Groceries
150037.48893456816,24.15,63,TX,Online,0,Logistics,Restaurants
227946.54758990192,36.98,19,MI,In-Store,0,Education,Electronics
30202.206026388565,3.31,23,NY,Online,0,Tech Support,Groceries
124786.35108678052,20.05,50,OH,In-Store,0,Tech Support,Restaurants
9794.378678256358,199.8,78,NC,In-Store,0,Retail,Furniture
39913.2248592494,22.55,71,TX,Online,0,Education,Pharmacy
22616.26074205793,0.61,35,MI,In-Store,0,Healthcare,Toys
176611.80828923068,42.45,73,OH,Online,0,Engineering,Electronics
171441.0385018991,21.78,34,CA,Online,0,Finance,Gas
166292.6956899601,39.79,52,FL,Online,0,Retail,Furniture
156861.14290275087,39.36,71,PA,Online,0,Tech Support,Gas
119579.54502758192,81.93,68,TX,In-Store,0,Retail,Restaurants
30587.411683021848,54.13,45,IL,In-Store,0,Finance,Groceries
132217.72125602642,63.15,66,OH,Online,0,Hospitality,Clothing
101203.735494892,23.98,59,NC,In-Store,0,Education,Clothing
111205.80685222574,71.56,62,FL,Online,0,Finance,Toys
68028.2298991779,22.41,66,IL,Online,0,Finance,Restaurants
35594.75822776817,102.4,32,NY,Online,0,Hospitality,Electronics
35865.68359802202,75.61,47,IL,In-Store,0,Tech Support,Restaurants
153202.68221799395,9.12,77,IL,Online,0,Finance,Pharmacy
170380.96289036243,9.54,20,IL,In-Store,0,Tech Support,Pharmacy
20665.88569813853,12.5,56,MI,In-Store,0,Education,Groceries
63383.88043486811,18.87,60,TX,Online,0,Hospitality,Pharmacy
130653.3645815316,23.29,64,NC,Online,0,Finance,Groceries
34357.57003350373,35.42,56,PA,Online,0,Healthcare,Gas
65570.92656655071,58.33,72,TX,Online,0,Education,Groceries
169802.33670608877,2.44,71,TX,Online,0,Tech Support,Electronics
118067.11436037818,41.41,28,MI,Online,0,Engineering,Electronics
155138.5843600146,47.94,80,OH,In-Store,0,Education,Restaurants
52406.96130410894,75.06,76,FL,Online,0,Logistics,Toys
75086.95045901679,72.11,75,FL,Online,0,Tech Support,Groceries
16240.079204502164,88.28,65,MI,In-Store,0,Finance,Groceries
116831.18276250007,21.18,64,TX,In-Store,0,Finance,Clothing
149646.2695973379,30.86,27,GA,Online,0,Engineering,Toys
188664.86641545844,36.98,60,FL,Online,0,Healthcare,Clothing
140629.6739392433,113.34,62,FL,Online,0,Healthcare,Toys
43467.71550048082,9.95,43,FL,In-Store,0,Engineering,Furniture
92031.45394491404,10.19,37,GA,Online,0,Engineering,Electronics
190257.092297237,17.59,33,NC,In-Store,0,Hospitality,Furniture
17321.235618619183,57.23,48,TX,Online,1,Hospitality,Clothing
47617.93894622604,40.12,57,PA,Online,0,Finance,Furniture
39742.92068484796,8.08,24,FL,In-Store,0,Hospitality,Clothing
112283.37448087096,50.58,51,MI,Online,0,Finance,Toys
241934.262094206,22.88,45,CA,Online,0,Engineering,Gas
85336.7641473418,39.07,33,PA,Online,0,Healthcare,Clothing
53843.80660779556,24.05,79,FL,In-Store,0,Tech Support,Furniture
120634.60448163286,66.27,48,GA,Online,0,Finance,Pharmacy
29596.0453631262,216.28,19,PA,Online,0,Engineering,Electronics
142631.82676061822,39.78,58,PA,In-Store,0,Logistics,Gas
108803.18315199825,61.21,27,OH,In-Store,0,Hospitality,Restaurants
18085.324091871946,25.69,42,GA,Online,0,Engineering,Pharmacy
90461.89526397281,30.69,56,NC,In-Store,0,Healthcare,Clothing
102106.3005829282,30.59,33,GA,Online,0,Finance,Electronics
251832.53157616817,30.33,57,MI,Online,0,Healthcare,Furniture
18439.802340886818,26.87,31,FL,Online,0,Tech Support,Toys
157627.0150935041,42.53,38,FL,In-Store,0,Retail,Furniture
248447.16419843724,33.47,21,NY,Online,0,Finance,Clothing
34111.36518863775,52.32,75,NY,In-Store,0,Finance,Electronics
167524.49086998374,10.43,34,OH,Online,0,Healthcare,Gas
34710.93483500235,40.25,71,GA,Online,0,Engineering,Toys
93542.75413077898,62.35,50,IL,In-Store,0,Tech Support,Groceries
2085.6848199467818,36.23,40,GA,In-Store,0,Education,Clothing
152642.82833661957,14.47,35,GA,In-Store,0,Tech Support,Restaurants
52484.201487386345,127.12,72,MI,Online,1,Healthcare,Furniture
134901.8625060626,4.36,26,NY,Online,0,Finance,Toys
130890.6519649522,10.11,46,OH,Online,0,Healthcare,Restaurants
24175.818660065623,40.27,79,TX,In-Store,0,Finance,Groceries
39311.23331563203,7.54,48,OH,In-Store,0,Healthcare,Gas
106552.27782695951,29.13,71,NC,In-Store,0,Engineering,Clothing
17409.60056534118,16.28,55,MI,In-Store,0,Tech Support,Clothing
39758.60019297169,58.72,70,IL,Online,0,Finance,Groceries
17473.998434018155,31.93,23,PA,In-Store,0,Logistics,Pharmacy
51224.95724187984,1.64,78,FL,Online,0,Hospitality,Groceries
81978.57776634535,22.88,51,MI,Online,0,Logistics,Gas
995.0965340754074,42.99,50,TX,Online,0,Logistics,Toys
16867.01458523375,64.19,46,TX,In-Store,0,Education,Restaurants
62177.742829998686,31.86,79,NY,In-Store,0,Tech Support,Electronics
144846.21676293513,7.15,69,OH,In-Store,0,Healthcare,Gas
18911.579628707186,30.31,51,GA,In-Store,0,Hospitality,Electronics
118137.214324872,47.14,62,FL,In-Store,0,Logistics,Toys
120065.02212183336,54.49,38,OH,In-Store,0,Retail,Gas
27362.567883660802,14.01,24,MI,In-Store,0,Retail,Toys
26130.309126221393,14.22,80,IL,Online,0,Hospitality,Toys
106344.71075304036,13.69,49,IL,Online,0,Logistics,Toys
125635.40840713942,27.77,23,MI,In-Store,0,Education,Toys
144386.7906396641,68.74,30,PA,In-Store,0,Finance,Electronics
150580.3451081796,2.21,73,GA,In-Store,0,Engineering,Clothing
202911.6497904593,12.9,37,PA,Online,0,Tech Support,Restaurants
152447.533431167,35.81,66,OH,Online,0,Education,Gas
109671.19601828109,15.69,61,IL,Online,0,Retail,Electronics
25633.705126248955,37.76,45,MI,Online,0,Logistics,Furniture
60469.261097019385,63.56,19,TX,In-Store,0,Healthcare,Toys
181508.71443898298,49.08,48,IL,In-Store,0,Retail,Toys
121365.58035577698,25.24,23,PA,Online,0,Healthcare,Clothing
30212.114790599288,16.4,38,GA,Online,0,Healthcare,Gas
163252.8138603246,13.46,25,TX,Online,0,Engineering,Restaurants
146648.0765919539,22.25,41,OH,In-Store,0,Hospitality,Furniture
92371.83307021014,67.27,58,FL,Online,0,Tech Support,Furniture
19864.741048068485,20.57,71,TX,Online,0,Hospitality,Restaurants
2736.8186592742645,2.77,37,NC,Online,0,Engineering,Pharmacy
105220.78782888176,72.34,25,FL,In-Store,0,Retail,Gas
193856.09527680703,68.57,79,NY,Online,0,Retail,Electronics
56916.52998351282,32.27,49,GA,In-Store,0,Tech Support,Pharmacy
140611.39379520091,114.28,64,FL,In-Store,0,Finance,Furniture
67433.22136811435,86.47,37,GA,In-Store,0,Tech Support,Restaurants
134919.73152555432,1.99,74,NC,Online,0,Tech Support,Restaurants
132189.1305294753,1.95,69,TX,In-Store,0,Tech Support,Groceries
141173.0911765734,65.57,56,PA,Online,0,Education,Restaurants
74254.8854173196,40.1,69,OH,In-Store,0,Education,Gas
37654.6235412764,40.62,35,PA,In-Store,0,Hospitality,Clothing
153808.7676797621,87.86,35,IL,In-Store,0,Healthcare,Pharmacy
70934.17772690715,28.24,28,FL,In-Store,0,Logistics,Pharmacy
70565.01283026522,14.43,24,IL,In-Store,0,Education,Clothing
236564.53969823496,36.15,44,IL,Online,0,Education,Groceries
164265.71467557145,4.72,32,PA,In-Store,0,Education,Gas
63596.343870796045,119.72,37,CA,In-Store,0,Healthcare,Electronics
40370.359158472296,185.05,48,NY,In-Store,0,Logistics,Gas
65999.16973202041,18.52,52,MI,Online,0,Healthcare,Restaurants
65005.71300339071,17.37,58,MI,In-Store,0,Finance,Groceries
149282.49305562276,43.77,22,OH,Online,0,Engineering,Pharmacy
112445.1736128807,134.51,50,FL,Online,0,Finance,Clothing
15549.62432452227,56.74,24,GA,In-Store,0,Engineering,Clothing
109137.43344848856,126.91,60,GA,Online,0,Finance,Electronics
98057.90595918923,48.27,70,TX,Online,0,Retail,Gas
85167.00019251878,57.4,79,PA,Online,0,Logistics,Groceries
109618.04543702754,7.81,32,MI,Online,0,Engineering,Gas
37984.93743142842,20.26,34,NY,In-Store,0,Hospitality,Toys
91486.49596553258,12.44,56,TX,In-Store,0,Healthcare,Clothing
42444.33806375029,30.89,55,MI,In-Store,0,Retail,Clothing
128460.83626973629,31.5,66,GA,Online,0,Healthcare,Groceries
150700.68825496838,21.28,67,MI,Online,0,Healthcare,Pharmacy
116843.482726635,40.3,77,NY,In-Store,0,Tech Support,Electronics
235511.2575072224,21.07,72,FL,Online,1,Hospitality,Electronics
170180.5591806914,51.69,64,PA,Online,0,Finance,Toys
44968.88413184763,28.48,22,MI,Online,0,Engineering,Furniture
79940.61019014847,24.24,45,CA,Online,0,Tech Support,Furniture
170617.27201554817,84.39,26,FL,In-Store,0,Engineering,Toys
113521.8510029617,0.23,38,OH,In-Store,0,Engineering,Restaurants
13774.764646762846,15.99,71,NY,In-Store,0,Engineering,Restaurants
174941.104530097,39.67,75,IL,Online,0,Healthcare,Gas
44605.45717075484,58.34,24,GA,In-Store,0,Tech Support,Gas
183058.47374829758,25.87,39,IL,Online,0,Finance,Toys
259041.89746456535,26.19,68,OH,Online,1,Tech Support,Electronics
104012.36887941472,26.47,67,PA,Online,0,Finance,Furniture
108100.10737628154,20.83,74,PA,In-Store,0,Finance,Restaurants
65290.616132057854,5.12,61,CA,Online,0,Hospitality,Electronics
17322.433411313083,13.64,76,GA,Online,0,Logistics,Restaurants
68651.9354210525,0.4,57,MI,Online,0,Engineering,Toys
25567.20013410533,17.73,55,GA,In-Store,0,Healthcare,Restaurants
64233.91867432491,15.79,19,NC,Online,0,Engineering,Pharmacy
149868.43792585385,96.3,44,IL,In-Store,0,Retail,Restaurants
18883.488159618035,14.59,72,NC,Online,0,Tech Support,Clothing
115433.76139417036,19.82,19,MI,Online,0,Engineering,Furniture
143941.38714195846,9.28,62,NC,In-Store,0,Retail,Groceries
58406.189361723074,36.16,30,OH,Online,0,Tech Support,Toys
125468.58246727592,14.96,77,CA,Online,0,Tech Support,Clothing
49803.02814783272,174.44,73,PA,Online,0,Education,Restaurants
109971.71906638124,48.06,44,GA,In-Store,0,Healthcare,Toys
113963.46082112507,17.64,30,GA,In-Store,0,Hospitality,Electronics
102988.94278633538,11.94,48,NC,Online,1,Tech Support,Toys
46511.11946735352,235.07,78,MI,Online,0,Finance,Toys
58939.73310544235,5.44,24,OH,In-Store,0,Hospitality,Groceries
54482.17037712946,74.65,70,OH,In-Store,0,Logistics,Electronics
50924.39671621924,4.16,32,GA,Online,0,Retail,Furniture
107635.47422152324,2.33,36,TX,Online,0,Tech Support,Restaurants
100460.14108495052,18.53,69,MI,Online,0,Hospitality,Groceries
48557.57741142571,3.07,54,IL,In-Store,0,Healthcare,Electronics
51781.848910286935,18.23,54,NY,In-Store,0,Education,Restaurants
42414.53112672718,0.74,62,NY,Online,0,Hospitality,Clothing
102700.52362251576,21.83,58,TX,Online,0,Hospitality,Toys
168731.68828643888,56.9,66,OH,Online,0,Hospitality,Toys
197663.35183671647,62.7,80,NY,Online,0,Engineering,Groceries
36335.72354144164,66.27,51,GA,In-Store,0,Tech Support,Electronics
82242.81519224674,22.45,41,CA,In-Store,0,Healthcare,Clothing
185851.44734014076,16.55,68,NC,Online,0,Retail,Gas
57667.39975176939,55.67,54,NY,Online,0,Healthcare,Electronics
32213.34227876681,46.86,53,FL,In-Store,1,Finance,Electronics
84357.10229370867,72.64,56,IL,In-Store,0,Finance,Pharmacy
67578.88953342426,70.43,25,IL,Online,0,Engineering,Clothing
94923.46838022671,52.31,61,MI,In-Store,0,Hospitality,Gas
43587.248285956885,6.39,50,IL,In-Store,0,Logistics,Pharmacy
94448.53014318056,31.54,63,FL,In-Store,0,Tech Support,Pharmacy
38128.50310263813,110.04,63,MI,Online,1,Tech Support,Restaurants
31557.622507735872,13.5,66,FL,In-Store,0,Tech Support,Groceries
